13,
* 
* OCD parameters for SHG v6.2.x
* 
* 
* Data for All Race Male and All Races Female 
* Probabilities of dying from condition other than lung cancer by race, sex, year of birth, age and smoking status/intensity
* 
* The first line following these comments contains the following values:
* Number of Race Values,Number of Sex Values,Min Year of Birth,Max Year of Birth,Min Age,Max Age
* The subsequent statistics in this file are comma-delimited as follows:
* Race,Sex,Year of Birth,Age,Never Smokers Prob of Dying,Current Smokers in Group 1 Prob of Dying,Current Smokers in Group 2 Prob of Dying,Current Smokers in Group 3 Prob of Dying,Current Smokers in Group 4 Prob of Dying,Current Smokers in Group 5 Prob of Dying,Current Smokers in Group 6 Prob of Dying
0,0,1925,38,0.0030970929,0.0030970929,0.0030970929,0.0030970929,0.0030970929,0.0030970929,0.0030970929
0,0,1925,39,0.0033894173,0.0033894173,0.0033894173,0.0033894173,0.0033894173,0.0033894173,0.0033894173
0,0,1925,40,0.0019189568,0.002719607,0.0034568067,0.0043196429,0.0053226244,0.0064298542,0.0067591698
0,0,1925,41,0.0021517623,0.0029874158,0.0038369555,0.0048508336,0.0059214319,0.0071196334,0.0073308033
0,0,1925,42,0.0023523961,0.0032070939,0.0041609682,0.0053189993,0.0064355128,0.0077027996,0.0077708965
0,0,1925,43,0.0026637395,0.0035953397,0.0047107445,0.0060855321,0.0071564101,0.008490809,0.0086027447
0,0,1925,44,0.0029383534,0.0039345903,0.0052047127,0.0067914653,0.0077691898,0.0091368001,0.0092975313
0,0,1925,45,0.0031674101,0.0042163133,0.0056294191,0.0074163019,0.0082597414,0.0096277571,0.0098402171
0,0,1925,46,0.0033745933,0.0044589497,0.0060074116,0.0079869577,0.0086668094,0.0100122933,0.0102787422
0,0,1925,47,0.0037765546,0.0049769555,0.0067645337,0.0090725134,0.0095988371,0.0109896421,0.0113328203
0,0,1925,48,0.0040424703,0.0052898126,0.0071964262,0.0096649661,0.0102125097,0.0115867754,0.0118963203
0,0,1925,49,0.0042484082,0.0055238727,0.0075218063,0.010115727,0.010675114,0.0120016776,0.0122673012
0,0,1925,50,0.0044768592,0.0057868988,0.0078872513,0.0106215994,0.0111946556,0.0124707689,0.012688711
0,0,1925,51,0.004807316,0.0061806348,0.0084316701,0.0113701169,0.0119683219,0.0132099786,0.0133783492
0,0,1925,52,0.0052208886,0.0066809391,0.0091225905,0.0123184031,0.012950077,0.0141612117,0.0142736351
0,0,1925,53,0.0055758299,0.0071087345,0.0097156649,0.0131368577,0.0137930759,0.0149424155,0.0149880455
0,0,1925,54,0.0058596004,0.0074520565,0.0101942519,0.0138024096,0.0144736579,0.0155325065,0.0155028155
0,0,1925,55,0.0064683992,0.0082179259,0.0112522623,0.0152551976,0.0159770669,0.0169838175,0.0168656282
0,0,1925,56,0.0069729695,0.0088640992,0.0121481479,0.0164916598,0.0172504907,0.0181629218,0.0179433226
0,0,1925,57,0.0074454257,0.0094845005,0.0130102963,0.0176854318,0.0184762004,0.0192669689,0.018933488
0,0,1925,58,0.0081248862,0.0104425722,0.0142757936,0.0193609912,0.0201888622,0.0210407855,0.0205185407
0,0,1925,59,0.0087209924,0.0113249288,0.0154288342,0.0208758023,0.021726918,0.0226303809,0.0218946818
0,0,1925,60,0.0095313483,0.012522086,0.0170005798,0.0229477456,0.0238368352,0.0248130426,0.0238110667
0,0,1925,61,0.0103078647,0.0137178684,0.0185586941,0.0249903895,0.0259070278,0.0269513521,0.0256457701
0,0,1925,62,0.0112724123,0.0152153071,0.0205115882,0.0275522379,0.028504884,0.0296351694,0.0279548624
0,0,1925,63,0.0123875584,0.0167752467,0.0225335213,0.0301926246,0.0311718331,0.0323868752,0.0302765128
0,0,1925,64,0.0134528719,0.0182988058,0.0244910839,0.0327322454,0.0337222848,0.0350134921,0.0324283184
0,0,1925,65,0.0148170537,0.0202689788,0.0270287208,0.0360305248,0.0370400452,0.0384321413,0.0352528195
0,0,1925,66,0.0162350023,0.0223637957,0.0297119038,0.03950333,0.0405203979,0.0420140025,0.0381552132
0,0,1925,67,0.0177695107,0.0246790113,0.0326653076,0.0433140149,0.0443288196,0.0459299705,0.0412817807
0,0,1925,68,0.019804784,0.0277635901,0.0366092681,0.0484117758,0.04943157,0.0511795097,0.0455086154
0,0,1925,69,0.0209249965,0.0296393907,0.0389334797,0.051342941,0.0523006371,0.0541093325,0.0475803858
0,0,1925,70,0.0224846475,0.0322089434,0.0421454549,0.0554223002,0.0563196596,0.0582224047,0.0506077062
0,0,1925,71,0.0232958669,0.0337740841,0.0440209736,0.0577228641,0.0585124318,0.0604413678,0.0519077868
0,0,1925,72,0.0256902831,0.037420329,0.0485810188,0.0635165394,0.0642224108,0.0662856467,0.0562183333
0,0,1925,73,0.0281819983,0.0411400298,0.0531505482,0.069148962,0.0698980633,0.0720833818,0.0602057295
0,0,1925,74,0.0312729925,0.0457298112,0.0587899714,0.0761015722,0.0769041221,0.0792404086,0.0651321657
0,0,1925,75,0.0345853487,0.0506271089,0.06476253,0.0834026652,0.0842576055,0.0867406784,0.0701129564
0,0,1925,76,0.0383307526,0.0561278436,0.0714383791,0.0915177202,0.0924281197,0.0950656284,0.0755061836
0,0,1925,77,0.0425778938,0.0623220917,0.0789192755,0.1005597743,0.101528825,0.1043285296,0.0813535234
0,0,1925,78,0.0473303387,0.0692704246,0.087267308,0.1105882061,0.1110097276,0.1132682159,0.0876439192
0,0,1925,79,0.0526849811,0.077043332,0.096555232,0.1216734289,0.121408575,0.1229654634,0.0943675864
0,0,1925,80,0.0585895069,0.0855507364,0.1066535762,0.1336296644,0.1325157824,0.1331774747,0.1013119343
0,0,1925,81,0.0652085346,0.0950161416,0.1178238962,0.1467611935,0.1446078785,0.1441501702,0.1086363067
0,0,1925,82,0.072763637,0.1057358552,0.130411381,0.1614673052,0.1580450837,0.1562002281,0.1165422995
0,0,1925,83,0.0808950244,0.1192350114,0.1462603547,0.1799805982,0.1749572124,0.1713613127,0.1264843967
0,0,1925,84,0.0898216993,0.1342373944,0.1637562238,0.2002457597,0.1932712827,0.1875059417,0.1368058835
0,0,1925,85,0.0994777379,0.1506802696,0.1827904446,0.2220851792,0.2127663805,0.2043552841,0.1472453876
0,0,1925,86,0.1097790396,0.1684645238,0.2032118946,0.2452717029,0.2331765567,0.2215904441,0.1575155624
0,0,1925,87,0.1206397825,0.187478429,0.2248566481,0.2695661451,0.2542282459,0.2388903466,0.1673321498
0,0,1925,88,0.1320343183,0.2063405193,0.2474793383,0.2966870305,0.2798059946,0.2629249586,0.1841673353
0,0,1925,89,0.1439633358,0.2262476886,0.2713554684,0.3253105843,0.3068009121,0.28829124,0.2019352964
0,0,1925,90,0.1564365048,0.247227491,0.2965180861,0.3554764251,0.335250363,0.3150243009,0.2206606263
0,0,1925,91,0.1694636621,0.2693071182,0.3229998046,0.3872236509,0.3651912204,0.3431587899,0.2403675948
0,0,1925,92,0.183072812,0.2925420689,0.3508671873,0.4206320602,0.3966987425,0.3727654249,0.2611057366
0,0,1925,93,0.1972368727,0.3168991548,0.3800804292,0.4556539333,0.4297279249,0.4038019165,0.2828454299
0,0,1925,94,0.2119952351,0.3424503745,0.4107258835,0.4923927936,0.4643764005,0.4363600075,0.3056509364
0,0,1925,95,0.2266957893,0.3681448091,0.4415431058,0.5293375755,0.4992190812,0.4691005868,0.328584268
0,0,1925,96,0.2411530468,0.3936697626,0.4721570571,0.5660386689,0.5338319388,0.5016252086,0.3513663308
0,0,1925,97,0.2552075457,0.418748105,0.5022353549,0.6020976017,0.5678391737,0.5335807458,0.3737497749
0,0,1925,98,0.2686988411,0.44309517,0.531436578,0.6371050664,0.6008547675,0.5646044686,0.3954805242
0,0,1925,99,0.2814564083,0.4664040417,0.5593926196,0.670619763,0.6324625294,0.5943052958,0.4162846435
0,0,1926,0,0.0729,0.0729,0.0729,0.0729,0.0729,0.0729,0.0729
0,0,1926,1,0.0113,0.0113,0.0113,0.0113,0.0113,0.0113,0.0113
0,0,1926,2,0.00653,0.00653,0.00653,0.00653,0.00653,0.00653,0.00653
0,0,1926,3,0.0044298006,0.0044298006,0.0044298006,0.0044298006,0.0044298006,0.0044298006,0.0044298006
0,0,1926,4,0.0032596008,0.0032596008,0.0032596008,0.0032596008,0.0032596008,0.0032596008,0.0032596008
0,0,1926,5,0.002579401,0.002579401,0.002579401,0.002579401,0.002579401,0.002579401,0.002579401
0,0,1926,6,0.0019792011,0.0019792011,0.0019792011,0.0019792011,0.0019792011,0.0019792011,0.0019792011
0,0,1926,7,0.0016990012,0.0016990012,0.0016990012,0.0016990012,0.0016990012,0.0016990012,0.0016990012
0,0,1926,8,0.0015590011,0.0015590011,0.0015590011,0.0015590011,0.0015590011,0.0015590011,0.0015590011
0,0,1926,9,0.0015090011,0.0015090011,0.0015090011,0.0015090011,0.0015090011,0.0015090011,0.0015090011
0,0,1926,10,0.001399001,0.001399001,0.001399001,0.001399001,0.001399001,0.001399001,0.001399001
0,0,1926,11,0.0012690009,0.0012690009,0.0012690009,0.0012690009,0.0012690009,0.0012690009,0.0012690009
0,0,1926,12,0.0012090009,0.0012090009,0.0012090009,0.0012090009,0.0012090009,0.0012090009,0.0012090009
0,0,1926,13,0.0013188013,0.0013188013,0.0013188013,0.0013188013,0.0013188013,0.0013188013,0.0013188013
0,0,1926,14,0.0013586016,0.0013586016,0.0013586016,0.0013586016,0.0013586016,0.0013586016,0.0013586016
0,0,1926,15,0.0015484021,0.0015484021,0.0015484021,0.0015484021,0.0015484021,0.0015484021,0.0015484021
0,0,1926,16,0.0016082026,0.0016082026,0.0016082026,0.0016082026,0.0016082026,0.0016082026,0.0016082026
0,0,1926,17,0.0019780034,0.0019780034,0.0019780034,0.0019780034,0.0019780034,0.0019780034,0.0019780034
0,0,1926,18,0.0023680039,0.0023680039,0.0023680039,0.0023680039,0.0023680039,0.0023680039,0.0023680039
0,0,1926,19,0.0028180045,0.0028180045,0.0028180045,0.0028180045,0.0028180045,0.0028180045,0.0028180045
0,0,1926,20,0.0022980041,0.0022980041,0.0022980041,0.0022980041,0.0022980041,0.0022980041,0.0022980041
0,0,1926,21,0.0022380042,0.0022380042,0.0022380042,0.0022380042,0.0022380042,0.0022380042,0.0022380042
0,0,1926,22,0.0022280042,0.0022280042,0.0022280042,0.0022280042,0.0022280042,0.0022280042,0.0022280042
0,0,1926,23,0.0020476049,0.0020476049,0.0020476049,0.0020476049,0.0020476049,0.0020476049,0.0020476049
0,0,1926,24,0.0019872056,0.0019872056,0.0019872056,0.0019872056,0.0019872056,0.0019872056,0.0019872056
0,0,1926,25,0.0020142117,0.0020142117,0.0020142117,0.0020142117,0.0020142117,0.0020142117,0.0020142117
0,0,1926,26,0.0020038124,0.0020038124,0.0020038124,0.0020038124,0.0020038124,0.0020038124,0.0020038124
0,0,1926,27,0.0018440111,0.0018440111,0.0018440111,0.0018440111,0.0018440111,0.0018440111,0.0018440111
0,0,1926,28,0.0017914154,0.0017914154,0.0017914154,0.0017914154,0.0017914154,0.0017914154,0.0017914154
0,0,1926,29,0.0017882212,0.0017882212,0.0017882212,0.0017882212,0.0017882212,0.0017882212,0.0017882212
0,0,1926,30,0.0018456267,0.0018456267,0.0018456267,0.0018456267,0.0018456267,0.0018456267,0.0018456267
0,0,1926,31,0.0019630335,0.0019630335,0.0019630335,0.0019630335,0.0019630335,0.0019630335,0.0019630335
0,0,1926,32,0.0020070464,0.0020070464,0.0020070464,0.0020070464,0.0020070464,0.0020070464,0.0020070464
0,0,1926,33,0.0021098642,0.0021098642,0.0021098642,0.0021098642,0.0021098642,0.0021098642,0.0021098642
0,0,1926,34,0.0022124839,0.0022124839,0.0022124839,0.0022124839,0.0022124839,0.0022124839,0.0022124839
0,0,1926,35,0.0023135089,0.0023135089,0.0023135089,0.0023135089,0.0023135089,0.0023135089,0.0023135089
0,0,1926,36,0.0025919525,0.0025919525,0.0025919525,0.0025919525,0.0025919525,0.0025919525,0.0025919525
0,0,1926,37,0.0028782098,0.0028782098,0.0028782098,0.0028782098,0.0028782098,0.0028782098,0.0028782098
0,0,1926,38,0.0031223107,0.0031223107,0.0031223107,0.0031223107,0.0031223107,0.0031223107,0.0031223107
0,0,1926,39,0.0033948341,0.0033948341,0.0033948341,0.0033948341,0.0033948341,0.0033948341,0.0033948341
0,0,1926,40,0.001961757,0.002771919,0.003523299,0.004402732,0.0054250059,0.0065535335,0.0068891835
0,0,1926,41,0.0021528444,0.0029822214,0.0038302839,0.0048423991,0.0059111359,0.0071072539,0.0073180566
0,0,1926,42,0.002431301,0.0033097795,0.0042941951,0.0054893044,0.0066415667,0.0079494298,0.0080197071
0,0,1926,43,0.0027009304,0.0036429138,0.0047730778,0.0061660568,0.0072511048,0.0086031607,0.0087165776
0,0,1926,44,0.00290698,0.003892714,0.0051493183,0.006719183,0.0076865014,0.0090395561,0.0091985765
0,0,1926,45,0.0030861568,0.0040909881,0.0054620909,0.0071958605,0.0080142298,0.0093415827,0.0095477275
0,0,1926,46,0.0034666685,0.0045795169,0.0061698482,0.0082029199,0.0089011544,0.0102830194,0.0105566729
0,0,1926,47,0.0037206333,0.0049048086,0.0066664738,0.0089409965,0.0094596905,0.0108303342,0.0111685376
0,0,1926,48,0.0039197631,0.0051329211,0.0069829862,0.0093783113,0.0099096152,0.0112431213,0.0115434854
0,0,1926,49,0.0040666852,0.0052934594,0.0072080546,0.0096937769,0.0102298306,0.0115010602,0.0117556041
0,0,1926,50,0.0043628682,0.0056480658,0.007698029,0.0103667776,0.0109260857,0.0121715839,0.0123842974
0,0,1926,51,0.0047445321,0.0061119656,0.008337991,0.0112437905,0.0118353492,0.0130632106,0.0132297106
0,0,1926,52,0.0051409914,0.0065952346,0.009005564,0.01216038,0.0127839507,0.0139795487,0.0140905299
0,0,1926,53,0.0054137079,0.0069235425,0.0094625588,0.012794625,0.0134337478,0.0145531456,0.0145975869
0,0,1926,54,0.0058873629,0.0075155991,0.0102811768,0.0139201007,0.0145970727,0.0156649499,0.0156350057
0,0,1926,55,0.0063186294,0.0080635852,0.0110409338,0.0149686901,0.0156770019,0.0166648448,0.0165488752
0,0,1926,56,0.0067675459,0.008648027,0.0118520233,0.0160896573,0.0168299909,0.0177201804,0.0175059342
0,0,1926,57,0.0074270713,0.0095184302,0.0130568391,0.0177486994,0.0185422968,0.0193358942,0.0190012203
0,0,1926,58,0.0079552547,0.0102954696,0.0140746931,0.0190882565,0.0199044653,0.0207443878,0.0202294998
0,0,1926,59,0.0087147276,0.0114060784,0.0155393906,0.0210253893,0.0218826038,0.0227925405,0.0220515697
0,0,1926,60,0.0093503722,0.0123936566,0.0168262179,0.0227123881,0.0235923589,0.0245585541,0.0235668548
0,0,1926,61,0.0102532977,0.0137799952,0.0186427445,0.0251035683,0.026024358,0.0270734119,0.0257619171
0,0,1926,62,0.0110751147,0.0150468995,0.0202845598,0.0272472816,0.0281893835,0.0293071585,0.0276454497
0,0,1926,63,0.0120422778,0.0164284331,0.0220676604,0.0295684185,0.0305273827,0.0317173049,0.0296505723
0,0,1926,64,0.0132352153,0.0181507022,0.0242928623,0.032467323,0.0334493494,0.0347301062,0.0321658559
0,0,1926,65,0.0145741824,0.0201159321,0.0268246327,0.0357584659,0.0367603637,0.0381419484,0.034986633
0,0,1926,66,0.0160768373,0.0223609822,0.0297081658,0.0394983602,0.0405153002,0.0420087168,0.038150413
0,0,1926,67,0.0180941204,0.0253907182,0.0336073276,0.0445631282,0.0456071984,0.0472545242,0.0424722873
0,0,1926,68,0.0193523344,0.0274274282,0.0361660027,0.0478256054,0.048833052,0.0505598276,0.0449575966
0,0,1926,69,0.0207795678,0.0297725315,0.0391083698,0.0515735747,0.0525355728,0.0543523929,0.047794118
0,0,1926,70,0.0213803345,0.0309936534,0.0405552459,0.0533311366,0.0541946373,0.0560255891,0.0486982042
0,0,1926,71,0.0235633085,0.0343226478,0.0447359688,0.0586604075,0.0594627995,0.0614230655,0.0527508808
0,0,1926,72,0.0254016077,0.0371701082,0.0482561691,0.0630918194,0.0637929708,0.0658424103,0.0558424147
0,0,1926,73,0.0281127971,0.0412187113,0.0532522002,0.0692812115,0.0700317454,0.0722212434,0.0603208747
0,0,1926,74,0.0310107229,0.0455298965,0.0585329621,0.0757688827,0.0765679241,0.0788939972,0.0648474307
0,0,1926,75,0.0343389587,0.0504495665,0.0645354166,0.0831101834,0.0839621256,0.0864364906,0.0698670798
0,0,1926,76,0.0381471436,0.0560423489,0.0713295633,0.0913783192,0.092287332,0.0949208232,0.0753911716
0,0,1926,77,0.0423418333,0.062162524,0.0787172129,0.100302304,0.1012688736,0.1040614099,0.0811452282
0,0,1926,78,0.0471520868,0.0692011824,0.0871800762,0.1104776629,0.110898763,0.1131549938,0.0875563109
0,0,1926,79,0.0524894532,0.0769598334,0.0964505867,0.1215415609,0.121276994,0.1228321951,0.0942653121
0,0,1926,80,0.0584179893,0.0855189708,0.106613975,0.1335800468,0.1324665784,0.133128025,0.1012743164
0,0,1926,81,0.0651309192,0.0951401663,0.1179776918,0.146952761,0.1447966353,0.1443383295,0.1087781098
0,0,1926,82,0.0726238633,0.1057889956,0.1304769227,0.1615484549,0.1581245135,0.1562787306,0.1166008709
0,0,1926,83,0.0807242989,0.1192633061,0.1462950626,0.1800233079,0.1749987301,0.1714019771,0.1265144117
0,0,1926,84,0.0896272431,0.1342511689,0.1637730274,0.2002663076,0.1932911149,0.1875251823,0.1368199216
0,0,1926,85,0.0992418897,0.1506518764,0.1827560007,0.2220433308,0.2127262882,0.2043167767,0.1472176416
0,0,1926,86,0.1094662207,0.1683370038,0.2030580724,0.2450860433,0.2330000526,0.2214227102,0.1573963303
0,0,1926,87,0.1202406842,0.1872329837,0.2245622677,0.2692132314,0.2538954123,0.2385775933,0.1671130799
0,0,1926,88,0.1315484746,0.2059934869,0.2470631168,0.2961880494,0.2793354047,0.26248276,0.1838575947
0,0,1926,89,0.1433814328,0.2257838604,0.2707991652,0.3246436682,0.3061719425,0.2877002169,0.2015213108
0,0,1926,90,0.1557581599,0.2466453332,0.2958198616,0.3546393688,0.3344609338,0.3142824989,0.2201410268
0,0,1926,91,0.1686885595,0.2686049601,0.3221576549,0.3862140518,0.364239066,0.3422640801,0.23974089
0,0,1926,92,0.1822097115,0.2917325745,0.3498963013,0.4194681275,0.3956010358,0.3717339442,0.2603832298
0,0,1926,93,0.1962855836,0.3159804423,0.3789785498,0.4543329611,0.428482114,0.402631267,0.2820254415
0,0,1926,94,0.2109737582,0.3414498369,0.4095258652,0.490954169,0.4630196314,0.4350850939,0.3047579157
0,0,1926,95,0.2255946886,0.3670433898,0.4402220927,0.527753898,0.4977255125,0.467697127,0.3276012062
0,0,1926,96,0.239971865,0.3924620849,0.4707086005,0.5643022076,0.5321942794,0.5000863513,0.3502884291
0,0,1926,97,0.2539640336,0.4174581004,0.5006881576,0.6002427666,0.5660898759,0.5319369852,0.3725983931
0,0,1926,98,0.2673925323,0.4417165758,0.5297831287,0.6351228526,0.5989853386,0.5628478246,0.3942500726
0,0,1926,99,0.2800959448,0.4649452228,0.5576429509,0.668522198,0.6304843126,0.5924464272,0.414982588
0,0,1927,0,0.06533,0.06533,0.06533,0.06533,0.06533,0.06533,0.06533
0,0,1927,1,0.01242,0.01242,0.01242,0.01242,0.01242,0.01242,0.01242
0,0,1927,2,0.00631,0.00631,0.00631,0.00631,0.00631,0.00631,0.00631
0,0,1927,3,0.0040598005,0.0040598005,0.0040598005,0.0040598005,0.0040598005,0.0040598005,0.0040598005
0,0,1927,4,0.0030396008,0.0030396008,0.0030396008,0.0030396008,0.0030396008,0.0030396008,0.0030396008
0,0,1927,5,0.0022794009,0.0022794009,0.0022794009,0.0022794009,0.0022794009,0.0022794009,0.0022794009
0,0,1927,6,0.0019592011,0.0019592011,0.0019592011,0.0019592011,0.0019592011,0.0019592011,0.0019592011
0,0,1927,7,0.0017590012,0.0017590012,0.0017590012,0.0017590012,0.0017590012,0.0017590012,0.0017590012
0,0,1927,8,0.0015990011,0.0015990011,0.0015990011,0.0015990011,0.0015990011,0.0015990011,0.0015990011
0,0,1927,9,0.001439001,0.001439001,0.001439001,0.001439001,0.001439001,0.001439001,0.001439001
0,0,1927,10,0.0012590009,0.0012590009,0.0012590009,0.0012590009,0.0012590009,0.0012590009,0.0012590009
0,0,1927,11,0.0011290009,0.0011290009,0.0011290009,0.0011290009,0.0011290009,0.0011290009,0.0011290009
0,0,1927,12,0.0011890009,0.0011890009,0.0011890009,0.0011890009,0.0011890009,0.0011890009,0.0011890009
0,0,1927,13,0.0011988012,0.0011988012,0.0011988012,0.0011988012,0.0011988012,0.0011988012,0.0011988012
0,0,1927,14,0.0013486016,0.0013486016,0.0013486016,0.0013486016,0.0013486016,0.0013486016,0.0013486016
0,0,1927,15,0.001428402,0.001428402,0.001428402,0.001428402,0.001428402,0.001428402,0.001428402
0,0,1927,16,0.0017182027,0.0017182027,0.0017182027,0.0017182027,0.0017182027,0.0017182027,0.0017182027
0,0,1927,17,0.0019680034,0.0019680034,0.0019680034,0.0019680034,0.0019680034,0.0019680034,0.0019680034
0,0,1927,18,0.0023380039,0.0023380039,0.0023380039,0.0023380039,0.0023380039,0.0023380039,0.0023380039
0,0,1927,19,0.0021180038,0.0021180038,0.0021180038,0.0021180038,0.0021180038,0.0021180038,0.0021180038
0,0,1927,20,0.0020780039,0.0020780039,0.0020780039,0.0020780039,0.0020780039,0.0020780039,0.0020780039
0,0,1927,21,0.002128004,0.002128004,0.002128004,0.002128004,0.002128004,0.002128004,0.002128004
0,0,1927,22,0.002038004,0.002038004,0.002038004,0.002038004,0.002038004,0.002038004,0.002038004
0,0,1927,23,0.0019976048,0.0019976048,0.0019976048,0.0019976048,0.0019976048,0.0019976048,0.0019976048
0,0,1927,24,0.0020548107,0.0020548107,0.0020548107,0.0020548107,0.0020548107,0.0020548107,0.0020548107
0,0,1927,25,0.0020446111,0.0020446111,0.0020446111,0.0020446111,0.0020446111,0.0020446111,0.0020446111
0,0,1927,26,0.0018946102,0.0018946102,0.0018946102,0.0018946102,0.0018946102,0.0018946102,0.0018946102
0,0,1927,27,0.0017840107,0.0017840107,0.0017840107,0.0017840107,0.0017840107,0.0017840107,0.0017840107
0,0,1927,28,0.0017606166,0.0017606166,0.0017606166,0.0017606166,0.0017606166,0.0017606166,0.0017606166
0,0,1927,29,0.0017684206,0.0017684206,0.0017684206,0.0017684206,0.0017684206,0.0017684206,0.0017684206
0,0,1927,30,0.0018660262,0.0018660262,0.0018660262,0.0018660262,0.0018660262,0.0018660262,0.0018660262
0,0,1927,31,0.0019002378,0.0019002378,0.0019002378,0.0019002378,0.0019002378,0.0019002378,0.0019002378
0,0,1927,32,0.0020180446,0.0020180446,0.0020180446,0.0020180446,0.0020180446,0.0020180446,0.0020180446
0,0,1927,33,0.0020702621,0.0020702621,0.0020702621,0.0020702621,0.0020702621,0.0020702621,0.0020702621
0,0,1927,34,0.0021706863,0.0021706863,0.0021706863,0.0021706863,0.0021706863,0.0021706863,0.0021706863
0,0,1927,35,0.0023907193,0.0023907193,0.0023907193,0.0023907193,0.0023907193,0.0023907193,0.0023907193
0,0,1927,36,0.0026475677,0.0026475677,0.0026475677,0.0026475677,0.0026475677,0.0026475677,0.0026475677
0,0,1927,37,0.0028852191,0.0028852191,0.0028852191,0.0028852191,0.0028852191,0.0028852191,0.0028852191
0,0,1927,38,0.0031485256,0.0031485256,0.0031485256,0.0031485256,0.0031485256,0.0031485256,0.0031485256
0,0,1927,39,0.0034332446,0.0034332446,0.0034332446,0.0034332446,0.0034332446,0.0034332446,0.0034332446
0,0,1927,40,0.0019742078,0.0027815705,0.0035355666,0.0044180616,0.005443895,0.006576352,0.0069131706
0,0,1927,41,0.0022295797,0.0030820729,0.0039585304,0.0050045336,0.0061090541,0.0073452209,0.0075630817
0,0,1927,42,0.0024794708,0.0033708859,0.0043734761,0.00559065,0.0067641858,0.0080961951,0.0081677699
